surface,tourney_level,tourney_date,winner_id,winner_seed,winner_age,loser_id,loser_seed,loser_age,best_of,round,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner_winrate,loser_winrate,winner_head_to_head_winrate,loser_head_to_head_winrate,winner_surface_winrate,loser_surface_winrate,winner_recent_form,loser_recent_form
Clay,M,20230424,202104,25.0,22.3,106218,,29.7,3,R64,31.0,1190.0,61.0,801.0,0.3125,0.42424242424242425,1.0,0.0,0.36363636363636365,0.5,0.3,0.4
Clay,M,20230424,126774,4.0,24.6,106233,,29.6,3,R64,5.0,5195.0,93.0,625.0,0.6738197424892703,0.631578947368421,0.5714285714285714,0.4285714285714286,0.7439024390243902,0.6790123456790124,0.7,0.3
Clay,M,20230424,126203,8.0,25.4,106331,,28.8,3,R64,10.0,3290.0,81.0,710.0,0.5625,0.3076923076923077,1.0,0.0,0.5263157894736842,0.16666666666666666,0.7,0.4
Clay,M,20230424,106426,,26.8,200175,27.0,23.6,3,R64,73.0,723.0,33.0,1170.0,0.5568181818181818,0.4157303370786517,1.0,0.0,0.6470588235294118,0.2631578947368421,0.6,0.1
Clay,M,20230424,111190,,26.5,133430,21.0,24.0,3,R64,99.0,606.0,27.0,1425.0,0.5,0.5911949685534591,1.0,0.0,0.75,0.5641025641025641,0.6,0.5
Clay,M,20230424,111815,11.0,27.6,133297,,25.0,3,R64,13.0,2725.0,117.0,502.0,0.5365853658536586,0.45454545454545453,1.0,0.0,0.53125,0.5,0.5,0.4
Clay,M,20230424,200282,16.0,24.1,106065,,30.5,3,R64,19.0,1995.0,85.0,688.0,0.547945205479452,0.34328358208955223,0.5714285714285714,0.4285714285714286,0.36666666666666664,0.5128205128205128,0.5,0.4
Clay,M,20230424,106234,,29.6,122298,23.0,27.5,3,R64,121.0,497.0,29.0,1390.0,0.5,0.5087719298245614,1.0,0.0,0.5652173913043478,0.4,0.7,0.4
Clay,M,20230424,207686,,22.3,208103,31.0,21.4,3,R64,96.0,610.0,37.0,1046.0,0.36363636363636365,0.4375,1.0,0.0,0.5714285714285714,0.3333333333333333,0.4,0.7
Clay,M,20230424,106421,2.0,27.1,131934,,27.9,3,R64,3.0,5240.0,164.0,369.0,0.6942148760330579,0.4,1.0,0.0,0.5609756097560976,0.5,0.8,0.5
Clay,M,20230424,200325,,24.0,200005,,24.8,3,R128,41.0,977.0,77.0,718.0,0.47368421052631576,0.37662337662337664,1.0,0.0,0.35714285714285715,0.17647058823529413,0.7,0.5
Clay,M,20230424,106296,,29.1,207182,,21.3,3,R128,56.0,848.0,173.0,344.0,0.3611111111111111,0.2222222222222222,1.0,0.0,0.35714285714285715,0.0,0.5,0.5
Clay,M,20230424,126409,,27.0,106043,,30.6,3,R128,128.0,466.0,72.0,730.0,0.4444444444444444,0.5658536585365853,1.0,0.0,0.4,0.625,0.5,0.4
Clay,M,20230424,106148,,30.0,105676,,32.3,3,R128,53.0,867.0,95.0,615.0,0.3392857142857143,0.6,0.5,0.5,0.4,0.6081081081081081,0.5,0.3
Clay,M,20230424,106329,,28.8,127339,,25.1,3,R128,97.0,608.0,110.0,538.0,0.2564102564102564,0.4444444444444444,1.0,0.0,0.42857142857142855,0.3333333333333333,0.3,0.5
Clay,M,20230424,111460,,26.4,200615,,23.7,3,R128,66.0,771.0,75.0,721.0,0.3125,0.4782608695652174,1.0,0.0,0.2222222222222222,0.42105263157894735,0.5,0.5
Clay,M,20230424,144684,,25.3,200059,,23.5,3,R128,58.0,825.0,57.0,843.0,0.4838709677419355,0.3888888888888889,1.0,0.0,0.5,0.25,0.6,0.3
Clay,M,20230424,104527,,38.0,202195,,25.9,3,R128,84.0,692.0,39.0,1010.0,0.6,0.3235294117647059,1.0,0.0,0.5818181818181818,0.0,0.5,0.2
Clay,M,20230424,208286,,22.1,105332,,33.9,3,R128,105.0,556.0,161.0,377.0,0.5555555555555556,0.390625,1.0,0.0,0.5,0.3902439024390244,0.5,0.2
Clay,M,20230424,144719,,25.9,106423,,27.0,3,R128,88.0,666.0,111.0,534.0,0.2982456140350877,0.3953488372093023,1.0,0.0,0.38095238095238093,0.375,0.4,0.5
Clay,M,20230424,106214,,29.7,200303,,24.4,3,R128,98.0,606.0,101.0,583.0,0.40625,0.0,1.0,0.0,0.2222222222222222,0.0,0.4,0.5
Clay,M,20230424,105870,,31.4,122669,,27.5,3,R128,108.0,548.0,87.0,667.0,0.38461538461538464,0.3076923076923077,1.0,0.0,0.5833333333333334,0.42857142857142855,0.7,0.4
Clay,M,20230424,104755,,36.8,212021,,17.2,3,R128,43.0,951.0,894.0,16.0,0.4846153846153846,0.0,1.0,0.0,0.5238095238095238,0.0,0.3,0.5
Clay,M,20230424,200384,,22.5,104871,,36.1,3,R128,106.0,555.0,635.0,45.0,0.4666666666666667,0.40860215053763443,1.0,0.0,0.5454545454545454,0.4,0.4,0.2
Clay,M,20230424,105077,,35.2,125802,,29.1,3,R128,60.0,810.0,69.0,761.0,0.4244604316546763,0.42,0.5,0.5,0.5,0.16666666666666666,0.2,0.4
Clay,M,20230424,122330,,25.8,123755,,26.8,3,R128,55.0,865.0,100.0,586.0,0.43209876543209874,0.4482758620689655,1.0,0.0,0.4,0.3333333333333333,0.3,0.3
Clay,M,20230424,105583,,32.8,106186,,29.9,3,R128,40.0,994.0,63.0,782.0,0.4296875,0.4444444444444444,1.0,0.0,0.47619047619047616,0.42857142857142855,0.4,0.5
Clay,M,20230424,105526,,32.9,132283,,27.9,3,R128,65.0,779.0,47.0,890.0,0.48031496062992124,0.47,1.0,0.0,0.5714285714285714,0.55,0.5,0.5
Clay,M,20230424,106398,,28.0,209406,,19.4,3,R128,67.0,767.0,243.0,233.0,0.42105263157894735,0.25,1.0,0.0,0.5555555555555556,0.0,0.5,0.5
Clay,M,20230424,144869,,23.7,105173,,34.8,3,R128,59.0,814.0,46.0,917.0,0.4074074074074074,0.44966442953020136,1.0,0.0,0.6,0.17857142857142858,0.5,0.6
Clay,M,20230424,126128,,25.7,111797,,27.5,3,R128,112.0,525.0,51.0,878.0,0.5357142857142857,0.42857142857142855,1.0,0.0,0.625,0.38461538461538464,0.5,0.6
Clay,M,20230424,126523,,26.2,111456,,28.0,3,R128,42.0,958.0,54.0,865.0,0.3333333333333333,0.4523809523809524,1.0,0.0,0.5,0.3333333333333333,0.4,0.5
Clay,M,20230424,106218,,29.7,132686,,26.1,3,R128,61.0,801.0,74.0,723.0,0.42424242424242425,0.21428571428571427,1.0,0.0,0.5,0.3333333333333333,0.4,0.2
Clay,M,20230424,106233,,29.6,106378,,28.2,3,R128,93.0,625.0,498.0,75.0,0.631578947368421,0.45454545454545453,1.0,0.0,0.6790123456790124,0.4642857142857143,0.3,0.1
Clay,M,20230424,106331,,28.8,105936,,31.1,3,R128,81.0,710.0,79.0,711.0,0.3076923076923077,0.4318181818181818,1.0,0.0,0.16666666666666666,0.4074074074074074,0.4,0.1
Clay,M,20230424,106426,,26.8,144817,,26.8,3,R128,73.0,723.0,76.0,720.0,0.5568181818181818,0.14285714285714285,1.0,0.0,0.6470588235294118,0.0,0.6,0.1
Clay,M,20230424,111190,,26.5,200514,,23.9,3,R128,99.0,606.0,119.0,502.0,0.5,0.25,1.0,0.0,0.75,0.25,0.6,0.5
Clay,M,20230424,133297,,25.0,144895,,24.0,3,R128,117.0,502.0,64.0,780.0,0.45454545454545453,0.4166666666666667,1.0,0.0,0.5,0.38461538461538464,0.4,0.3
Clay,M,20230424,106065,,30.5,105916,,31.2,3,R128,85.0,688.0,83.0,697.0,0.34328358208955223,0.4727272727272727,1.0,0.0,0.5128205128205128,0.43333333333333335,0.4,0.6
Clay,M,20230424,106234,,29.6,111513,,27.8,3,R128,121.0,497.0,70.0,741.0,0.5,0.35064935064935066,1.0,0.0,0.5652173913043478,0.45161290322580644,0.7,0.4
Clay,M,20230424,207686,,22.3,200670,,24.3,3,R128,96.0,610.0,49.0,880.0,0.36363636363636365,0.45714285714285713,1.0,0.0,0.5714285714285714,0.4,0.4,0.5
Clay,M,20230424,131934,,27.9,104918,,35.9,3,R128,164.0,369.0,52.0,870.0,0.4,0.6689655172413793,1.0,0.0,0.5,0.6923076923076923,0.5,0.4
Clay,M,20230508,106421,3.0,27.2,208029,7.0,20.0,3,F,3.0,5330.0,7.0,3865.0,0.6942148760330579,0.6307692307692307,0.5,0.5,0.5609756097560976,0.7307692307692307,0.8,0.6
Clay,M,20230508,208029,7.0,20.0,134770,4.0,24.3,3,SF,7.0,3865.0,4.0,5165.0,0.6307692307692307,0.6027397260273972,0.25,0.75,0.7307692307692307,0.711864406779661,0.6,0.4
Clay,M,20230508,106421,3.0,27.2,126774,5.0,24.7,3,SF,3.0,5330.0,5.0,5015.0,0.6942148760330579,0.6738197424892703,0.6363636363636364,0.36363636363636365,0.5609756097560976,0.7439024390243902,0.8,0.7
Clay,M,20230508,208029,7.0,20.0,104925,1.0,35.9,3,QF,7.0,3865.0,1.0,6775.0,0.6307692307692307,0.8635097493036211,0.6666666666666666,0.33333333333333337,0.7307692307692307,0.8292682926829268,0.6,0.8
Clay,M,20230508,134770,4.0,24.3,202103,24.0,24.7,3,QF,4.0,5165.0,31.0,1200.0,0.6027397260273972,0.5217391304347826,1.0,0.0,0.711864406779661,0.5,0.4,0.6
Clay,M,20230508,106421,3.0,27.2,105870,,31.4,3,QF,3.0,5330.0,101.0,602.0,0.6942148760330579,0.38461538461538464,1.0,0.0,0.5609756097560976,0.5833333333333334,0.8,0.7
Clay,M,20230508,126774,5.0,24.7,106432,15.0,26.4,3,QF,5.0,5015.0,16.0,2240.0,0.6738197424892703,0.5365853658536586,0.5,0.5,0.7439024390243902,0.5454545454545454,0.7,0.4
Clay,M,20230508,104925,1.0,35.9,111815,13.0,27.7,3,R16,1.0,6775.0,13.0,2680.0,0.8635097493036211,0.5365853658536586,1.0,0.0,0.8292682926829268,0.53125,0.8,0.5
Clay,M,20230508,208029,7.0,20.0,200615,,23.7,3,R16,7.0,3865.0,77.0,726.0,0.6307692307692307,0.4782608695652174,1.0,0.0,0.7307692307692307,0.42105263157894735,0.6,0.5
Clay,M,20230508,134770,4.0,24.3,111513,,27.9,3,R16,4.0,5165.0,62.0,825.0,0.6027397260273972,0.35064935064935066,1.0,0.0,0.711864406779661,0.45161290322580644,0.4,0.4
Clay,M,20230508,202103,24.0,24.7,206173,8.0,21.7,3,R16,31.0,1200.0,8.0,3525.0,0.5217391304347826,0.6884057971014492,1.0,0.0,0.5,0.6818181818181818,0.6,0.7
Clay,M,20230508,105870,,31.4,126094,6.0,25.5,3,R16,101.0,602.0,6.0,4190.0,0.38461538461538464,0.6206896551724138,0.5,0.5,0.5833333333333334,0.6458333333333334,0.7,0.7
Clay,M,20230508,106421,3.0,27.2,100644,19.0,26.0,3,R16,3.0,5330.0,22.0,1630.0,0.6942148760330579,0.7013422818791947,0.6666666666666666,0.33333333333333337,0.5609756097560976,0.7619047619047619,0.8,0.5
Clay,M,20230508,126774,5.0,24.7,207518,18.0,21.1,3,R16,5.0,5015.0,19.0,1960.0,0.6738197424892703,0.5076923076923077,1.0,0.0,0.7439024390243902,0.6206896551724138,0.7,0.4
Clay,M,20230508,106432,15.0,26.4,206681,,23.5,3,R16,16.0,2240.0,135.0,441.0,0.5365853658536586,0.6666666666666666,1.0,0.0,0.5454545454545454,0.75,0.4,0.6
Clay,M,20230508,104925,1.0,35.9,105777,26.0,31.9,3,R32,1.0,6775.0,33.0,1125.0,0.8635097493036211,0.6147186147186147,1.0,0.0,0.8292682926829268,0.5522388059701493,0.8,0.5
Clay,M,20230508,111815,13.0,27.7,105916,,31.2,3,R32,13.0,2680.0,92.0,691.0,0.5365853658536586,0.4727272727272727,1.0,0.0,0.53125,0.43333333333333335,0.5,0.6
Clay,M,20230508,200615,,23.7,126128,,25.7,3,R32,77.0,726.0,103.0,586.0,0.4782608695652174,0.5357142857142857,1.0,0.0,0.42105263157894735,0.625,0.5,0.5
Clay,M,20230508,208029,7.0,20.0,104926,,35.9,3,R32,7.0,3865.0,130.0,468.0,0.6307692307692307,0.5416666666666666,1.0,0.0,0.7307692307692307,0.5909090909090909,0.6,0.4
Clay,M,20230508,134770,4.0,24.3,122330,,25.8,3,R32,4.0,5165.0,49.0,880.0,0.6027397260273972,0.43209876543209874,1.0,0.0,0.711864406779661,0.4,0.4,0.3
Clay,M,20230508,111513,,27.9,106426,,26.9,3,R32,62.0,825.0,79.0,723.0,0.35064935064935066,0.5568181818181818,0.5,0.5,0.45161290322580644,0.6470588235294118,0.4,0.6
Clay,M,20230508,202103,24.0,24.7,106296,,29.2,3,R32,31.0,1200.0,63.0,813.0,0.5217391304347826,0.3611111111111111,1.0,0.0,0.5,0.35714285714285715,0.6,0.5
Clay,M,20230508,206173,8.0,21.7,207686,,22.4,3,R32,8.0,3525.0,93.0,657.0,0.6884057971014492,0.36363636363636365,1.0,0.0,0.6818181818181818,0.5714285714285714,0.7,0.4
Clay,M,20230508,126094,6.0,25.5,200221,27.0,23.9,3,R32,6.0,4190.0,34.0,1115.0,0.6206896551724138,0.53125,1.0,0.0,0.6458333333333334,0.5897435897435898,0.7,0.5
Clay,M,20230508,105870,,31.4,106065,,30.6,3,R32,101.0,602.0,83.0,720.0,0.38461538461538464,0.34328358208955223,1.0,0.0,0.5833333333333334,0.5128205128205128,0.7,0.4
Clay,M,20230508,100644,19.0,26.0,200670,,24.3,3,R32,22.0,1630.0,54.0,860.0,0.7013422818791947,0.45714285714285713,1.0,0.0,0.7619047619047619,0.4,0.5,0.5
Clay,M,20230508,106421,3.0,27.2,126523,31.0,26.3,3,R32,3.0,5330.0,38.0,1016.0,0.6942148760330579,0.3333333333333333,1.0,0.0,0.5609756097560976,0.5,0.8,0.4
Clay,M,20230508,126774,5.0,24.7,132283,,27.9,3,R32,5.0,5015.0,48.0,890.0,0.6738197424892703,0.47,1.0,0.0,0.7439024390243902,0.55,0.7,0.5
Clay,M,20230508,207518,18.0,21.1,126207,12.0,25.2,3,R32,19.0,1960.0,12.0,2755.0,0.5076923076923077,0.532051282051282,1.0,0.0,0.6206896551724138,0.3333333333333333,0.4,0.7
Clay,M,20230508,106432,15.0,26.4,106148,,30.1,3,R32,16.0,2240.0,51.0,876.0,0.5365853658536586,0.3392857142857143,1.0,0.0,0.5454545454545454,0.4,0.4,0.5
Clay,M,20230508,206681,,23.5,207989,2.0,20.0,3,R32,135.0,441.0,2.0,6770.0,0.6666666666666666,0.7787610619469026,1.0,0.0,0.75,0.8,0.6,0.9
Clay,M,20230508,104925,1.0,35.9,144869,,23.8,3,R64,1.0,6775.0,61.0,826.0,0.8635097493036211,0.4074074074074074,1.0,0.0,0.8292682926829268,0.6,0.8,0.5
Clay,M,20230508,105777,26.0,31.9,104527,,38.1,3,R64,33.0,1125.0,84.0,717.0,0.6147186147186147,0.6,0.2857142857142857,0.7142857142857143,0.5522388059701493,0.5818181818181818,0.5,0.5
Clay,M,20230508,105916,,31.2,200282,17.0,24.2,3,R64,92.0,691.0,18.0,1995.0,0.4727272727272727,0.547945205479452,1.0,0.0,0.43333333333333335,0.36666666666666664,0.6,0.5
Clay,M,20230508,111815,13.0,27.7,124186,,26.2,3,R64,13.0,2680.0,100.0,605.0,0.5365853658536586,0.25,1.0,0.0,0.53125,0.2,0.5,0.3
Clay,M,20230508,200615,,23.7,200000,10.0,22.7,3,R64,77.0,726.0,10.0,3235.0,0.4782608695652174,0.5396825396825397,1.0,0.0,0.42105263157894735,0.39285714285714285,0.5,0.7
Clay,M,20230508,126128,,25.7,200624,22.0,22.8,3,R64,103.0,586.0,29.0,1265.0,0.5357142857142857,0.5454545454545454,1.0,0.0,0.625,0.5,0.5,0.5
Clay,M,20230508,104926,,35.9,200175,30.0,23.6,3,R64,130.0,468.0,37.0,1055.0,0.5416666666666666,0.4157303370786517,1.0,0.0,0.5909090909090909,0.2631578947368421,0.4,0.1
Clay,M,20230508,208029,7.0,20.0,209950,,18.9,3,R64,7.0,3865.0,119.0,520.0,0.6307692307692307,0.47058823529411764,1.0,0.0,0.7307692307692307,0.3333333333333333,0.6,0.4
Clay,M,20230508,134770,4.0,24.3,126239,,27.7,3,R64,4.0,5165.0,89.0,711.0,0.6027397260273972,0.26666666666666666,1.0,0.0,0.711864406779661,0.25,0.4,0.4
Clay,M,20230508,122330,,25.8,210097,28.0,20.5,3,R64,49.0,880.0,35.0,1095.0,0.43209876543209874,0.5454545454545454,1.0,0.0,0.4,0.0,0.3,0.5
Clay,M,20230508,111513,,27.9,122298,23.0,27.5,3,R64,62.0,825.0,30.0,1250.0,0.35064935064935066,0.5087719298245614,1.0,0.0,0.45161290322580644,0.4,0.4,0.4
Clay,M,20230508,106426,,26.9,126205,16.0,25.9,3,R64,79.0,723.0,17.0,2170.0,0.5568181818181818,0.5686274509803921,0.6666666666666666,0.33333333333333337,0.6470588235294118,0.3333333333333333,0.6,0.7
Clay,M,20230508,106296,,29.2,111575,11.0,26.9,3,R64,63.0,813.0,11.0,3025.0,0.3611111111111111,0.5948717948717949,0.5,0.5,0.35714285714285715,0.576271186440678,0.5,0.7
Clay,M,20230508,202103,24.0,24.7,200059,,23.5,3,R64,31.0,1200.0,57.0,838.0,0.5217391304347826,0.3888888888888889,1.0,0.0,0.5,0.25,0.6,0.3
Clay,M,20230508,207686,,22.4,202104,,22.3,3,R64,93.0,657.0,40.0,985.0,0.36363636363636365,0.3125,1.0,0.0,0.5714285714285714,0.36363636363636365,0.4,0.3
Clay,M,20230508,206173,8.0,21.7,106423,,27.0,3,R64,8.0,3525.0,104.0,576.0,0.6884057971014492,0.3953488372093023,1.0,0.0,0.6818181818181818,0.375,0.7,0.5
Clay,M,20230508,126094,6.0,25.5,144684,,25.4,3,R64,6.0,4190.0,59.0,830.0,0.6206896551724138,0.4838709677419355,1.0,0.0,0.6458333333333334,0.5,0.7,0.6
Clay,M,20230508,200221,27.0,23.9,105550,,32.9,3,R64,34.0,1115.0,484.0,80.0,0.53125,0.43617021276595747,1.0,0.0,0.5897435897435898,0.3793103448275862,0.5,0.6
Clay,M,20230508,106065,,30.6,105138,21.0,35.0,3,R64,83.0,720.0,25.0,1475.0,0.34328358208955223,0.5970149253731343,0.5,0.5,0.5128205128205128,0.5833333333333334,0.4,0.5
Clay,M,20230508,105870,,31.4,126203,9.0,25.5,3,R64,101.0,602.0,9.0,3380.0,0.38461538461538464,0.5625,1.0,0.0,0.5833333333333334,0.5263157894736842,0.7,0.7
Clay,M,20230508,200670,,24.3,128034,14.0,26.2,3,R64,54.0,860.0,15.0,2525.0,0.45714285714285713,0.6012658227848101,1.0,0.0,0.4,0.5263157894736842,0.5,0.6
Clay,M,20230508,100644,19.0,26.0,105676,,32.4,3,R64,22.0,1630.0,107.0,570.0,0.7013422818791947,0.6,0.6666666666666666,0.33333333333333337,0.7619047619047619,0.6081081081081081,0.5,0.3
Clay,M,20230508,126523,31.0,26.3,106186,,29.9,3,R64,38.0,1016.0,66.0,782.0,0.3333333333333333,0.4444444444444444,1.0,0.0,0.5,0.42857142857142855,0.4,0.5
Clay,M,20230508,106421,3.0,27.2,200325,,24.0,3,R64,3.0,5330.0,43.0,957.0,0.6942148760330579,0.47368421052631576,1.0,0.0,0.5609756097560976,0.35714285714285715,0.8,0.7
Clay,M,20230508,126774,5.0,24.7,132686,,26.2,3,R64,5.0,5015.0,88.0,713.0,0.6738197424892703,0.21428571428571427,1.0,0.0,0.7439024390243902,0.3333333333333333,0.7,0.2
Clay,M,20230508,132283,,27.9,106415,25.0,27.6,3,R64,48.0,890.0,32.0,1171.0,0.47,0.422680412371134,1.0,0.0,0.55,0.42857142857142855,0.5,0.5
Clay,M,20230508,207518,18.0,21.1,208286,,22.2,3,R64,19.0,1960.0,99.0,608.0,0.5076923076923077,0.5555555555555556,1.0,0.0,0.6206896551724138,0.5,0.4,0.5
Clay,M,20230508,126207,12.0,25.2,127157,,24.6,3,R64,12.0,2755.0,65.0,792.0,0.532051282051282,0.41935483870967744,1.0,0.0,0.3333333333333333,0.6428571428571429,0.7,0.6
Clay,M,20230508,106432,15.0,26.4,106329,,28.9,3,R64,16.0,2240.0,98.0,627.0,0.5365853658536586,0.2564102564102564,1.0,0.0,0.5454545454545454,0.42857142857142855,0.4,0.3
Clay,M,20230508,106148,,30.1,105554,20.0,32.9,3,R64,51.0,876.0,24.0,1480.0,0.3392857142857143,0.4444444444444444,1.0,0.0,0.4,0.3333333333333333,0.5,0.1
Clay,M,20230508,206681,,23.5,208103,32.0,21.4,3,R64,135.0,441.0,39.0,992.0,0.6666666666666666,0.4375,1.0,0.0,0.75,0.3333333333333333,0.6,0.7
Clay,M,20230508,207989,2.0,20.0,105077,,35.3,3,R64,2.0,6770.0,72.0,745.0,0.7787610619469026,0.4244604316546763,1.0,0.0,0.8,0.5,0.9,0.2
Clay,M,20230508,144869,,23.8,209414,,18.9,3,R128,61.0,826.0,85.0,716.0,0.4074074074074074,0.25,1.0,0.0,0.6,0.3333333333333333,0.5,0.2
Clay,M,20230508,104527,,38.1,125802,,29.1,3,R128,84.0,717.0,73.0,741.0,0.6,0.42,1.0,0.0,0.5818181818181818,0.16666666666666666,0.5,0.4
Clay,M,20230508,105916,,31.2,105936,,31.1,3,R128,92.0,691.0,74.0,741.0,0.4727272727272727,0.4318181818181818,0.5,0.5,0.43333333333333335,0.4074074074074074,0.6,0.1
Clay,M,20230508,124186,,26.2,106378,,28.3,3,R128,100.0,605.0,473.0,85.0,0.25,0.45454545454545453,1.0,0.0,0.2,0.4642857142857143,0.3,0.1
Clay,M,20230508,200615,,23.7,106331,,28.9,3,R128,77.0,726.0,78.0,724.0,0.4782608695652174,0.3076923076923077,1.0,0.0,0.42105263157894735,0.16666666666666666,0.5,0.4
Clay,M,20230508,126128,,25.7,106218,,29.7,3,R128,103.0,586.0,60.0,826.0,0.5357142857142857,0.42424242424242425,1.0,0.0,0.625,0.5,0.5,0.4
Clay,M,20230508,104926,,35.9,104918,,35.9,3,R128,130.0,468.0,42.0,965.0,0.5416666666666666,0.6689655172413793,0.75,0.25,0.5909090909090909,0.6923076923076923,0.4,0.4
Clay,M,20230508,209950,,18.9,207678,,21.4,3,R128,119.0,520.0,105.0,575.0,0.47058823529411764,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.4,0.5
Clay,M,20230508,126239,,27.7,207925,,21.0,3,R128,89.0,711.0,183.0,327.0,0.26666666666666666,0.16666666666666666,1.0,0.0,0.25,0.0,0.4,0.5
Clay,M,20230508,122330,,25.8,124079,,26.0,3,R128,49.0,880.0,142.0,416.0,0.43209876543209874,0.37777777777777777,1.0,0.0,0.4,0.29411764705882354,0.3,0.3
Clay,M,20230508,111513,,27.9,106005,,30.9,3,R128,62.0,825.0,70.0,768.0,0.35064935064935066,0.14285714285714285,1.0,0.0,0.45161290322580644,0.0,0.4,0.5
Clay,M,20230508,106426,,26.9,106398,,28.0,3,R128,79.0,723.0,68.0,777.0,0.5568181818181818,0.42105263157894735,1.0,0.0,0.6470588235294118,0.5555555555555556,0.6,0.5
Clay,M,20230508,106296,,29.2,206909,,21.7,3,R128,63.0,813.0,47.0,902.0,0.3611111111111111,0.3902439024390244,1.0,0.0,0.35714285714285715,0.3333333333333333,0.5,0.2
Clay,M,20230508,200059,,23.5,104755,,36.8,3,R128,57.0,838.0,44.0,931.0,0.3888888888888889,0.4846153846153846,1.0,0.0,0.25,0.5238095238095238,0.3,0.3
Clay,M,20230508,202104,,22.3,122669,,27.5,3,R128,40.0,985.0,97.0,638.0,0.3125,0.3076923076923077,1.0,0.0,0.36363636363636365,0.42857142857142855,0.3,0.4
Clay,M,20230508,106423,,27.0,144719,,26.0,3,R128,104.0,576.0,75.0,740.0,0.3953488372093023,0.2982456140350877,0.5,0.5,0.375,0.38095238095238093,0.5,0.4
Clay,M,20230508,144684,,25.4,109303,,28.0,3,R128,59.0,830.0,555.0,62.0,0.4838709677419355,0.2,1.0,0.0,0.5,0.25,0.6,0.5
Clay,M,20230508,105550,,32.9,202195,,25.9,3,R128,484.0,80.0,41.0,985.0,0.43617021276595747,0.3235294117647059,1.0,0.0,0.3793103448275862,0.0,0.6,0.2
Clay,M,20230508,106065,,30.6,111456,,28.0,3,R128,83.0,720.0,55.0,855.0,0.34328358208955223,0.4523809523809524,0.5,0.5,0.5128205128205128,0.3333333333333333,0.4,0.5
Clay,M,20230508,105870,,31.4,111797,,27.5,3,R128,101.0,602.0,56.0,852.0,0.38461538461538464,0.42857142857142855,1.0,0.0,0.5833333333333334,0.38461538461538464,0.7,0.6
Clay,M,20230508,200670,,24.3,126409,,27.1,3,R128,54.0,860.0,124.0,504.0,0.45714285714285713,0.4444444444444444,1.0,0.0,0.4,0.4,0.5,0.5
Clay,M,20230508,105676,,32.4,208134,,19.7,3,R128,107.0,570.0,151.0,392.0,0.6,0.2857142857142857,1.0,0.0,0.6081081081081081,0.25,0.3,0.5
Clay,M,20230508,106186,,29.9,144817,,26.8,3,R128,66.0,782.0,82.0,720.0,0.4444444444444444,0.14285714285714285,1.0,0.0,0.42857142857142855,0.0,0.5,0.1
Clay,M,20230508,200325,,24.0,200005,,24.8,3,R128,43.0,957.0,50.0,877.0,0.47368421052631576,0.37662337662337664,1.0,0.0,0.35714285714285715,0.17647058823529413,0.7,0.5
Clay,M,20230508,132686,,26.2,105583,,32.8,3,R128,88.0,713.0,46.0,924.0,0.21428571428571427,0.4296875,1.0,0.0,0.3333333333333333,0.47619047619047616,0.2,0.4
Clay,M,20230508,132283,,27.9,104871,,36.2,3,R128,48.0,890.0,591.0,55.0,0.47,0.40860215053763443,1.0,0.0,0.55,0.4,0.5,0.2
Clay,M,20230508,208286,,22.2,106043,,30.7,3,R128,99.0,608.0,91.0,695.0,0.5555555555555556,0.5658536585365853,1.0,0.0,0.5,0.625,0.5,0.4
Clay,M,20230508,127157,,24.6,206748,,21.4,3,R128,65.0,792.0,120.0,513.0,0.41935483870967744,0.2,1.0,0.0,0.6428571428571429,0.2,0.6,0.5
Clay,M,20230508,106329,,28.9,105173,,34.8,3,R128,98.0,627.0,45.0,927.0,0.2564102564102564,0.44966442953020136,1.0,0.0,0.42857142857142855,0.17857142857142858,0.3,0.6
Clay,M,20230508,106148,,30.1,106198,,29.8,3,R128,51.0,876.0,157.0,374.0,0.3392857142857143,0.21739130434782608,1.0,0.0,0.4,0.3076923076923077,0.5,0.1
Clay,M,20230508,206681,,23.5,144895,,24.0,3,R128,135.0,441.0,67.0,781.0,0.6666666666666666,0.4166666666666667,1.0,0.0,0.75,0.38461538461538464,0.6,0.3
Clay,M,20230508,105077,,35.3,208859,,22.3,3,R128,72.0,745.0,126.0,499.0,0.4244604316546763,0.0,1.0,0.0,0.5,0.0,0.2,0.5
Clay,G,20230529,207989,1.0,20.0,207925,,21.0,5,R128,1.0,6815.0,159.0,378.0,0.7787610619469026,0.16666666666666666,1.0,0.0,0.8,0.0,0.9,0.5
Clay,G,20230529,106121,,30.3,106331,,28.9,5,R128,112.0,566.0,77.0,737.0,0.33962264150943394,0.3076923076923077,1.0,0.0,0.3333333333333333,0.16666666666666666,0.6,0.4
Clay,G,20230529,208286,,22.2,123755,,26.9,5,R128,106.0,592.0,91.0,671.0,0.5555555555555556,0.4482758620689655,1.0,0.0,0.5,0.3333333333333333,0.5,0.3
Clay,G,20230529,133430,26.0,24.1,206909,,21.8,5,R128,32.0,1210.0,45.0,957.0,0.5911949685534591,0.3902439024390244,0.5,0.5,0.5641025641025641,0.3333333333333333,0.5,0.2
Clay,G,20230529,207518,17.0,21.2,144707,,24.7,5,R128,18.0,2040.0,56.0,876.0,0.5076923076923077,0.40476190476190477,1.0,0.0,0.6206896551724138,0.5,0.4,0.4
